geneid	genename	nns1	nns2	nns3	amp	gain	hetloss	hmdel	ovexpr	unexpr	meth	ncnv	nexpr	nmeth	sonc	ssup	score
316	AOX1	0	0	6	6	73	24	1	32	1	0	528	532	319	3.57570061517	0.188681932103	1.83822594819
317	APAF1	0	0	11	0	122	6	0	22	6	0	528	532	319	2.06766917293	0.563909774436	1.04800537291
318	NUDT2	0	0	2	0	15	146	0	13	4	318	528	532	319	1.22180451128	0.375939849624	0.289013472415
319	APOF	0	0	2	0	121	4	0	1	0	0	528	532	319	0.093984962406	0.0	0.0
320	APBA1	0	0	7	1	12	150	1	10	1	11	528	532	319	1.03454659376	0.188681932103	0.0489986225479
321	APBA2	0	0	5	1	26	39	0	27	0	0	528	532	319	2.63229095466	0.0	1.3963189631
322	APBB1	0	0	4	0	35	17	0	16	22	0	528	532	319	1.5037593985	2.06766917293	-0.459431618637
323	APBB2	0	0	8	1	12	71	2	24	2	284	528	532	319	2.35033606744	0.377363864206	1.23286705814
324	APC	1	1	997	56	219	7	1	33	6	1	528	532	319	8.40453406243	5.65860674413	0.570720962337
325	APCS	0	0	5	2	61	33	0	10	0	147	528	532	319	1.12924356345	0.0	0.175356690619
326	AIRE	0	0	0	0	52	55	0	22	1	4	528	532	319	2.06766917293	0.093984962406	1.04800537291
327	APEH	0	0	3	0	6	410	55	0	18	0	528	532	319	0.0	6.90006265664	-2.78660946247
328	APEX1	0	0	2	0	18	204	0	16	31	0	528	532	319	1.5037593985	2.91353383459	-0.954196310387
329	BIRC2	0	0	4	3	30	25	0	10	7	219	528	532	319	1.22394053315	0.657894736842	0.291533464393
330	BIRC3	0	0	4	3	30	25	0	24	6	41	528	532	319	2.53973000684	0.563909774436	1.34467513538
331	XIAP	0	0	4	5	22	49	1	19	3	0	528	532	319	2.2591991342	0.376651856915	1.17581144083
332	BIRC5	0	0	1	4	38	27	0	28	1	0	528	532	319	3.01036682616	0.093984962406	1.5899392963
333	APLP1	0	0	5	1	58	4	0	9	0	0	528	532	319	0.940561631351	0.0	0.0
334	APLP2	0	0	1	1	29	26	2	19	1	26	528	532	319	1.88041125541	0.2833789018	0.911048221082
335	APOA1	0	0	1	1	29	29	0	0	2	0	528	532	319	0.094696969697	0.187969924812	0.0
336	APOA2	0	0	1	2	61	33	0	9	1	0	528	532	319	1.03525860105	0.093984962406	0.0499911888347
337	APOA4	0	0	7	1	29	29	0	7	0	0	528	532	319	0.752591706539	0.0	0.0
338	APOB	0	1	50	0	77	14	1	25	0	14	528	532	319	2.34962406015	5.0946969697	-1.11656639404
339	APOBEC1	0	0	2	0	1	0	0	22	2	0	528	532	319	2.06766917293	0.187969924812	1.04800537291
341	APOC1	0	0	0	2	55	6	0	12	1	143	528	532	319	1.31721348827	0.093984962406	0.397489190319
342	APOC1P1	0	0	0	2	55	6	0	1	0	5	528	532	319	0.2833789018	0.0	0.0
343	AQP8	0	0	5	1	107	13	0	3	0	317	528	532	319	0.376651856915	0.0	0.0
344	APOC2	0	0	1	2	55	6	0	3	0	131	528	532	319	0.471348826612	0.0	0.0
345	APOC3	0	0	0	1	29	29	0	3	0	313	528	532	319	0.376651856915	0.0	0.0
346	APOC4	0	0	0	2	55	6	0	3	0	121	528	532	319	0.471348826612	0.0	0.0
347	APOD	0	0	0	8	76	66	0	30	0	208	528	532	319	3.57712462976	0.0	1.83880038381
348	APOE	0	0	2	2	55	6	0	20	1	313	528	532	319	2.06909318751	0.093984962406	1.04899862255
350	APOH	0	0	9	3	37	26	1	11	0	271	528	532	319	1.31792549556	0.094696969697	0.398268814786
351	APP	0	0	9	0	49	55	1	13	11	184	528	532	319	1.22180451128	1.12853155616	0.114566712473
353	APRT	0	0	1	1	98	21	0	22	2	0	528	532	319	2.16236614263	0.187969924812	1.11261082808
354	KLK3	0	0	0	0	57	5	1	11	1	0	528	532	319	1.03383458647	0.188681932103	0.0480053729108
355	FAS	0	0	1	0	11	96	0	20	12	73	528	532	319	1.87969924812	1.12781954887	0.736965594166
356	FASLG	0	0	1	2	61	33	0	28	3	286	528	532	319	2.82097288676	0.281954887218	1.4961927998
357	SHROOM2	0	1	4	1	27	54	2	14	1	0	528	532	319	1.41048644338	5.2833789018	-1.90526807784
358	AQP1	0	0	1	0	172	2	0	22	4	53	528	532	319	2.06766917293	0.375939849624	1.04800537291
359	AQP2	0	0	5	0	120	5	0	16	1	303	528	532	319	1.5037593985	0.093984962406	0.588573754274
360	AQP3	0	0	0	0	14	148	0	9	5	13	528	532	319	0.845864661654	0.46992481203	0.0
361	AQP4	1	1	3	1	24	93	3	16	1	3	528	532	319	1.59845636819	5.3780758715	-1.75041074371
362	AQP5	0	0	0	0	120	5	0	14	0	23	528	532	319	1.31578947368	0.0	0.395928676331
363	AQP6	0	0	0	0	120	5	0	7	0	1	528	532	319	0.657894736842	0.0	0.0
364	AQP7	0	0	0	0	14	148	0	23	0	146	528	532	319	2.16165413534	0.0	1.11213571033
366	AQP9	0	0	2	0	25	36	0	18	1	303	528	532	319	1.69172932331	0.093984962406	0.758498755716
367	AR	0	0	8	0	25	48	3	26	7	0	528	532	319	2.44360902256	0.941985645933	1.28901347241
368	ABCC6	1	1	16	1	107	13	0	20	7	283	528	532	319	1.97439621782	5.65789473684	-1.51885380019
369	ARAF	0	0	4	1	30	45	2	11	7	0	528	532	319	1.12853155616	0.847288676236	0.174446759942
372	ARCN1	0	0	0	1	31	25	0	20	17	0	528	532	319	1.97439621782	1.5977443609	0.305374940431
373	TRIM23	0	0	9	1	160	12	0	23	3	0	528	532	319	2.25635110504	0.281954887218	1.1739915793
374	AREG	0	0	0	1	13	67	0	0	0	298	528	532	319	0.094696969697	0.0	0.0
375	ARF1	0	0	0	1	56	41	0	28	7	0	528	532	319	2.72627591707	0.657894736842	1.44693157977
377	ARF3	0	0	0	0	120	5	0	32	14	0	528	532	319	3.00751879699	1.31578947368	1.19264507794
378	ARF4	0	0	1	0	9	396	37	9	8	0	528	532	319	0.845864661654	4.25566757804	-2.08938546234
379	ARL4D	0	0	1	1	30	30	0	31	0	0	528	532	319	3.00823080428	0.0	1.58891526097
380	ARF4P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
381	ARF5	0	0	2	3	169	7	0	26	1	0	528	532	319	2.72769993165	0.093984962406	1.44768494534
382	ARF6	0	0	0	0	16	216	1	13	8	0	528	532	319	1.22180451128	0.846576668945	0.289013472415
383	ARG1	0	0	1	0	8	148	1	7	2	290	528	532	319	0.657894736842	0.282666894509	0.0
384	ARG2	0	0	4	1	15	224	3	14	2	3	528	532	319	1.41048644338	0.472060833903	0.496192799805
387	RHOA	0	0	5	0	6	409	55	1	24	0	528	532	319	0.093984962406	7.46397243108	-2.89994365746
388	RHOB	0	0	2	0	77	14	1	29	8	3	528	532	319	2.72556390977	0.846576668945	1.4465547494
389	RHOC	0	0	1	0	20	64	0	18	9	97	528	532	319	1.69172932331	0.845864661654	0.758498755716
390	RND3	0	0	1	0	80	14	0	25	4	291	528	532	319	2.34962406015	0.375939849624	1.23242994405
391	RHOG	0	0	0	0	34	17	0	27	4	9	528	532	319	2.53759398496	0.375939849624	1.34346125644
392	ARHGAP1	0	0	0	0	34	16	0	18	3	8	528	532	319	1.69172932331	0.281954887218	0.758498755716
393	ARHGAP4	0	0	2	9	28	53	0	18	0	0	528	532	319	2.54400205058	0.0	1.3470998335
394	ARHGAP5	3	3	20	1	15	214	0	11	23	0	528	532	319	1.12853155616	17.1616541353	-3.92666994943
395	ARHGAP6	0	0	8	1	28	53	3	20	0	0	528	532	319	1.97439621782	0.284090909091	0.981411535955
396	ARHGDIA	0	0	0	3	41	27	0	23	8	0	528	532	319	2.44574504443	0.751879699248	1.29027401862
397	ARHGDIB	0	0	2	0	121	6	0	19	6	93	528	532	319	1.78571428571	0.563909774436	0.836501267717
398	ARHGDIG	0	0	1	1	109	17	0	4	0	0	528	532	319	0.470636819321	0.0	0.0
399	RHOH	0	0	2	1	12	71	1	25	2	18	528	532	319	2.44432102985	0.282666894509	1.28943377687
400	ARL1	0	0	3	0	122	6	0	23	2	0	528	532	319	2.16165413534	0.187969924812	1.11213571033
401	PHOX2A	0	0	0	0	32	19	1	20	2	0	528	532	319	1.87969924812	0.282666894509	0.910501849161
402	ARL2	0	0	0	0	33	19	0	25	2	0	528	532	319	2.34962406015	0.187969924812	1.23242994405
403	ARL3	0	0	3	0	11	96	0	8	7	0	528	532	319	0.751879699248	0.657894736842	0.0
405	ARNT	0	0	7	2	61	33	0	21	19	0	528	532	319	2.16307814992	1.78571428571	0.2765845217
406	ARNTL	0	0	7	0	35	17	0	17	2	0	528	532	319	1.5977443609	0.187969924812	0.676036595524
407	ARR3	0	0	3	0	24	48	3	33	2	0	528	532	319	3.1015037594	0.472060833903	1.63296787363
408	ARRB1	0	0	0	1	31	20	0	22	10	223	528	532	319	2.16236614263	0.93984962406	1.11261082808
409	ARRB2	0	0	1	0	26	48	0	25	1	315	528	532	319	2.34962406015	0.093984962406	1.23242994405
410	ARSA	0	0	0	0	41	39	1	22	3	318	528	532	319	2.06766917293	0.376651856915	1.04800537291
411	ARSB	1	1	3	2	169	13	0	35	6	12	528	532	319	3.4788676236	5.56390977444	-0.677481241833
412	STS	0	0	2	1	26	53	2	21	3	0	528	532	319	2.06838118022	0.471348826612	1.04850208321
413	ARSC2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
414	ARSD	0	0	2	1	27	55	2	25	2	0	528	532	319	2.44432102985	0.377363864206	1.28943377687
415	ARSE	0	0	1	1	27	55	2	27	7	0	528	532	319	2.63229095466	0.847288676236	1.3963189631
416	ARSF	0	0	12	1	27	55	2	29	0	0	528	532	319	2.82026087947	0.189393939394	1.49582862082
417	ART1	0	0	1	1	34	17	0	7	1	199	528	532	319	0.752591706539	0.093984962406	0.0
418	ART2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
419	ART3	0	0	3	1	13	66	0	3	0	18	528	532	319	0.376651856915	0.0	0.0
420	ART4	0	0	3	0	121	6	0	28	1	305	528	532	319	2.63157894737	0.093984962406	1.39592867633
421	ARVCF	0	0	1	0	40	41	0	26	2	0	528	532	319	2.44360902256	0.187969924812	1.28901347241
424	ARVD3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
425	ARVD4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
427	ASAH1	0	0	0	0	20	146	5	9	2	225	528	532	319	0.845864661654	0.661454773297	0.0
429	ASCL1	0	0	1	0	122	6	0	17	1	0	528	532	319	1.5977443609	0.093984962406	0.676036595524
430	ASCL2	0	0	0	0	34	19	0	23	4	0	528	532	319	2.16165413534	0.375939849624	1.11213571033
431	ASD1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
432	ASGR1	0	0	2	0	26	50	1	17	3	260	528	532	319	1.5977443609	0.376651856915	0.676036595524
433	ASGR2	0	0	0	0	26	50	1	24	1	0	528	532	319	2.25563909774	0.188681932103	1.17353625499
434	ASIP	0	0	0	0	118	0	0	26	0	40	528	532	319	2.44360902256	0.0	1.28901347241
435	ASL	0	0	1	1	173	2	0	18	1	317	528	532	319	1.78642629301	0.093984962406	0.837076390324
436	ASLP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
438	ASMT	0	0	3	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
439	ASNA1	0	0	1	1	47	12	0	6	3	0	528	532	319	0.658606744133	0.281954887218	0.0
440	ASNS	0	0	8	3	172	2	0	43	0	2	528	532	319	4.32544429255	0.0	2.1128483283
442	ASNSP2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
443	ASPA	0	0	6	0	25	49	0	18	10	24	528	532	319	1.69172932331	0.93984962406	0.758498755716
444	ASPH	0	0	8	2	62	72	1	31	2	0	528	532	319	3.10292777398	0.282666894509	1.63363011603
445	ASS1	0	0	2	0	13	153	1	22	4	0	528	532	319	2.06766917293	0.470636819321	1.04800537291
447	ASS1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
449	ASS1P4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
450	ASS1P5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
451	ASS1P6	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
453	ASS1P8	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
454	ASS1P9	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
455	ASS1P10	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
459	ASS1P14	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
460	ASTN1	0	0	27	2	60	33	0	7	1	274	528	532	319	0.847288676236	0.093984962406	0.0
462	SERPINC1	0	0	3	2	60	33	0	10	0	313	528	532	319	1.12924356345	0.0	0.175356690619
463	ZFHX3	0	1	38	0	97	19	0	15	3	241	528	532	319	1.40977443609	5.28195488722	-1.90560762973
465	ATD	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
466	ATF1	0	0	4	0	120	5	0	14	10	0	528	532	319	1.31578947368	0.93984962406	0.395928676331
467	ATF3	0	0	0	1	58	39	0	27	0	0	528	532	319	2.63229095466	0.0	1.3963189631
468	ATF4	0	0	1	0	41	40	0	27	2	0	528	532	319	2.53759398496	0.187969924812	1.34346125644
469	ATF4P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
470	ATHS	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
471	ATIC	1	1	7	3	69	41	3	28	6	1	528	532	319	2.91566985646	5.84800068353	-1.00411610847
472	ATM	4	4	93	1	29	30	0	15	9	0	528	532	319	1.50447140579	20.8458646617	-3.7924326227
473	RERE	0	0	5	0	8	102	0	14	26	61	528	532	319	1.31578947368	2.44360902256	-0.893084796083
474	ATOH1	0	0	0	1	11	71	0	5	2	0	528	532	319	0.564621781727	0.187969924812	0.0
475	ATOX1	0	0	0	79	244	2	0	13	0	0	528	532	319	8.70286511734	0.0	3.1214904366
476	ATP1A1	1	1	7	0	22	62	0	23	1	24	528	532	319	2.16165413534	5.09398496241	-1.23665899041
477	ATP1A2	0	0	4	2	61	33	0	26	1	15	528	532	319	2.63300296195	0.093984962406	1.39670914432
478	ATP1A3	0	0	6	1	56	6	0	11	1	0	528	532	319	1.12853155616	0.093984962406	0.174446759942
479	ATP12A	0	0	10	2	20	77	1	10	2	0	528	532	319	1.12924356345	0.282666894509	0.175356690619
480	ATP1A4	1	1	8	2	61	33	1	10	1	306	528	532	319	1.12924356345	5.1886819321	-2.20001141029
481	ATP1B1	0	0	3	2	59	33	0	22	1	65	528	532	319	2.25706311233	0.093984962406	1.17444675994
482	ATP1B2	0	0	0	0	25	50	2	22	2	142	528	532	319	2.06766917293	0.377363864206	1.04800537291
483	ATP1B3	0	0	4	3	74	76	0	23	1	0	528	532	319	2.44574504443	0.093984962406	1.29027401862
484	ATP1B3P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
485	ATP1B1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
486	FXYD2	0	0	0	1	29	28	0	13	4	0	528	532	319	1.31650148098	0.375939849624	0.396709144319
487	ATP2A1	0	0	5	1	107	12	1	25	2	0	528	532	319	2.44432102985	0.282666894509	1.28943377687
488	ATP2A2	0	0	6	1	121	6	0	36	9	273	528	532	319	3.47815561631	0.845864661654	1.79832248177
489	ATP2A3	0	0	4	0	25	49	0	16	4	291	528	532	319	1.5037593985	0.375939849624	0.588573754274
490	ATP2B1	0	1	15	0	123	7	0	30	2	312	528	532	319	2.81954887218	5.18796992481	-0.879705766282
491	ATP2B2	0	0	4	0	7	407	55	4	0	1	528	532	319	0.375939849624	5.20833333333	-2.38082178394
492	ATP2B3	0	0	7	8	29	52	0	5	2	0	528	532	319	1.22750056961	0.187969924812	0.295723694004
493	ATP2B4	0	0	7	1	59	33	0	14	13	3	528	532	319	1.41048644338	1.22180451128	0.20717932739
495	ATP4A	0	0	4	1	58	4	0	10	2	0	528	532	319	1.03454659376	0.187969924812	0.0489986225479
496	ATP4B	0	0	1	0	0	2	0	7	2	303	528	532	319	0.657894736842	0.187969924812	0.0
498	ATP5A1	0	0	1	1	24	94	2	13	4	0	528	532	319	1.31650148098	0.565333789018	0.396709144319
501	ALDH7A1	1	1	1	70	235	7	0	49	1	18	528	532	319	11.2340510367	5.09398496241	1.1410116564
504	ATP5A1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
506	ATP5B	0	0	2	0	121	4	0	16	1	0	528	532	319	1.5037593985	0.093984962406	0.588573754274
507	ATP5BP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
509	ATP5C1	0	0	7	1	18	64	1	7	2	0	528	532	319	0.752591706539	0.282666894509	0.0
513	ATP5D	0	0	0	0	46	17	1	10	1	0	528	532	319	0.93984962406	0.188681932103	0.0
514	ATP5E	0	0	2	1	118	0	0	10	0	4	528	532	319	1.03454659376	0.0	0.0489986225479
515	ATP5F1	0	0	2	0	20	64	0	11	1	0	528	532	319	1.03383458647	0.093984962406	0.0480053729108
516	ATP5G1	0	0	0	1	33	29	0	23	1	0	528	532	319	2.25635110504	0.093984962406	1.1739915793
517	ATP5G2	0	0	0	1	121	4	0	30	2	0	528	532	319	2.91424584188	0.187969924812	1.54312258636
518	ATP5G3	0	0	0	4	78	15	0	25	2	0	528	532	319	2.72841193894	0.187969924812	1.44806148065
520	ATP5G2P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
521	ATP5I	0	0	0	0	15	70	0	7	0	0	528	532	319	0.657894736842	0.0	0.0
522	ATP5J	0	0	0	0	49	55	1	7	2	0	528	532	319	0.657894736842	0.282666894509	0.0
523	ATP6V1A	0	0	2	1	57	137	1	10	1	0	528	532	319	1.03454659376	0.188681932103	0.0489986225479
525	ATP6V1B1	0	0	3	0	76	14	0	17	0	218	528	532	319	1.5977443609	0.0	0.676036595524
526	ATP6V1B2	0	0	5	0	20	146	7	12	15	27	528	532	319	1.12781954887	2.07265322397	-0.877942504043
527	ATP6V0C	0	0	0	1	109	12	0	0	0	1	528	532	319	0.094696969697	0.0	0.0
528	ATP6V1C1	0	0	0	3	67	60	1	14	5	0	528	532	319	1.59988038278	0.564621781727	0.677964044095
529	ATP6V1E1	0	0	0	0	40	40	0	12	2	0	528	532	319	1.12781954887	0.187969924812	0.173536254995
533	ATP6V0B	0	0	0	0	16	78	0	20	0	0	528	532	319	1.87969924812	0.0	0.910501849161
534	ATP6V1G2	0	0	0	0	10	100	0	13	3	1	528	532	319	1.22180451128	0.281954887218	0.289013472415
535	ATP6V0A1	0	0	0	1	30	30	0	15	7	156	528	532	319	1.50447140579	0.657894736842	0.58925668685
537	ATP6AP1	0	0	3	8	29	53	0	20	3	0	528	532	319	2.6372750057	0.281954887218	1.39904801818
538	ATP7A	0	0	10	0	22	49	3	15	1	0	528	532	319	1.40977443609	0.378075871497	0.495464349882
539	ATP5O	0	0	3	0	51	54	0	8	0	0	528	532	319	0.751879699248	0.0	0.0
540	ATP7B	0	0	4	0	21	80	1	16	6	159	528	532	319	1.5037593985	0.658606744133	0.588573754274
541	ALDH7A1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
542	ALDH7A1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
543	ALDH7A1P3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
544	ALDH7A1P4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
545	ATR	0	0	28	4	74	78	1	25	8	315	528	532	319	2.72841193894	0.846576668945	1.44806148065
546	ATRX	0	0	79	0	23	48	3	11	5	0	528	532	319	1.03383458647	0.754015721121	0.0480053729108
547	KIF1A	3	3	12	5	68	45	4	12	1	70	528	532	319	1.60130439736	15.4727728412	-3.27241227632
549	AUH	0	0	1	0	12	149	0	11	6	0	528	532	319	1.03383458647	0.563909774436	0.0480053729108
550	AUP1	0	0	2	0	76	14	0	26	5	0	528	532	319	2.44360902256	0.46992481203	1.28901347241
551	AVP	0	0	0	1	111	9	0	23	3	0	528	532	319	2.25635110504	0.281954887218	1.1739915793
552	AVPR1A	1	1	3	0	121	4	0	19	0	2	528	532	319	1.78571428571	5.0	-1.48542682717
553	AVPR1B	0	0	2	0	59	34	0	27	2	79	528	532	319	2.53759398496	0.187969924812	1.34346125644
554	AVPR2	0	0	0	8	29	53	0	20	0	0	528	532	319	2.6372750057	0.0	1.39904801818
558	AXL	0	0	5	1	56	7	0	26	5	0	528	532	319	2.53830599225	0.46992481203	1.34386599625
560	AZF1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
563	AZGP1	0	0	5	3	172	1	0	3	0	4	528	532	319	0.566045796309	0.0	0.0
566	AZU1	1	1	2	1	44	16	1	5	1	6	528	532	319	0.564621781727	5.1886819321	-2.37536810091
567	B2M	0	7	24	0	25	38	1	13	2	306	528	532	319	1.22180451128	35.2826668945	-4.85187423581
568	B2MR	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
570	BAAT	0	0	5	0	12	149	0	7	0	43	528	532	319	0.657894736842	0.0	0.0
571	BACH1	0	0	5	0	50	55	1	28	7	94	528	532	319	2.63157894737	0.752591706539	1.39592867633
572	BAD	0	0	0	0	33	18	0	22	0	0	528	532	319	2.06766917293	0.0	1.04800537291
573	BAG1	0	0	2	0	14	148	0	9	1	0	528	532	319	0.845864661654	0.093984962406	0.0
574	BAGE	0	0	1	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
575	BAI1	0	0	9	5	74	50	0	6	1	0	528	532	319	1.03739462292	0.093984962406	0.0529647969796
576	BAI2	0	0	2	0	10	90	0	21	1	296	528	532	319	1.97368421053	0.093984962406	0.980891177052
577	BAI3	0	0	31	0	9	113	3	19	1	1	528	532	319	1.78571428571	0.378075871497	0.836501267717
578	BAK1	0	0	0	0	10	99	0	28	0	248	528	532	319	2.63157894737	0.0	1.39592867633
579	NKX3-2	0	0	1	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
580	BARD1	0	0	5	3	69	40	3	16	5	305	528	532	319	1.78785030759	0.754015721121	0.838225948187
581	BAX	0	0	4	0	57	5	1	27	7	0	528	532	319	2.53759398496	0.752591706539	1.34346125644
582	BBS1	0	0	4	1	33	18	0	14	14	0	528	532	319	1.41048644338	1.31578947368	0.100264123473
583	BBS2	0	0	3	0	98	22	0	38	14	3	528	532	319	3.57142857143	1.31578947368	1.44057259139
585	BBS4	0	0	1	0	27	35	0	4	3	0	528	532	319	0.375939849624	0.281954887218	0.0
586	BCAT1	0	0	6	0	122	4	0	23	1	1	528	532	319	2.16165413534	0.093984962406	1.11213571033
587	BCAT2	0	0	1	0	57	5	1	25	3	0	528	532	319	2.34962406015	0.376651856915	1.23242994405
590	BCHE	0	0	14	7	78	67	0	20	0	3	528	532	319	2.542578036	0.0	1.3462920535
593	BCKDHA	0	0	1	1	56	7	0	15	8	0	528	532	319	1.50447140579	0.751879699248	0.58925668685
594	BCKDHB	0	0	3	0	9	122	1	13	0	2	528	532	319	1.22180451128	0.094696969697	0.289013472415
595	CCND1	0	0	2	0	33	19	0	19	5	206	528	532	319	1.78571428571	0.46992481203	0.836501267717
596	BCL2	0	0	0	1	25	93	3	16	14	74	528	532	319	1.59845636819	1.59988038278	-0.0012846795514
597	BCL2A1	0	0	3	0	27	35	0	25	2	234	528	532	319	2.34962406015	0.187969924812	1.23242994405
598	BCL2L1	0	0	0	0	118	0	0	31	5	0	528	532	319	2.91353383459	0.46992481203	1.54277006466
599	BCL2L2	0	0	0	0	17	206	0	9	34	0	528	532	319	0.845864661654	3.1954887218	-1.67603659552
600	BAK1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
601	BAK1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
602	BCL3	0	0	1	2	55	6	0	23	4	300	528	532	319	2.35104807473	0.375939849624	1.23330403983
603	BCL5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
604	BCL6	1	1	2	7	76	63	0	29	4	124	528	532	319	3.38844269765	5.37593984962	-0.665894622089
605	BCL7A	0	0	3	0	121	6	0	20	6	3	528	532	319	1.87969924812	0.563909774436	0.910501849161
606	NBEAP1	0	0	0	0	27	40	0	16	0	300	528	532	319	1.5037593985	0.0	0.588573754274
607	BCL9	0	0	12	1	50	43	0	22	8	0	528	532	319	2.16236614263	0.751879699248	1.11261082808
608	TNFRSF17	0	0	0	1	107	12	0	16	1	295	528	532	319	1.59845636819	0.093984962406	0.676679364544
610	HCN2	0	0	0	1	44	15	1	5	3	295	528	532	319	0.564621781727	0.376651856915	0.0
611	OPN1SW	0	0	1	4	169	7	0	28	2	319	528	532	319	3.01036682616	0.187969924812	1.5899392963
613	BCR	0	0	4	0	40	40	0	15	6	73	528	532	319	1.40977443609	0.563909774436	0.495464349882
616	BCRP4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
617	BCS1L	0	0	2	3	69	42	2	29	14	0	528	532	319	3.00965481887	1.50518341308	0.999658735648
618	BCYRN1	0	0	3	0	77	15	1	11	0	0	528	532	319	1.03383458647	0.094696969697	0.0480053729108
619	BCYRN1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
620	BCYRN1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
622	BDH1	0	0	1	8	76	65	1	15	0	273	528	532	319	2.16735019367	0.094696969697	1.11593227842
623	BDKRB1	0	0	2	0	15	227	1	23	0	100	528	532	319	2.16165413534	0.094696969697	1.11213571033
624	BDKRB2	0	0	3	0	15	227	1	22	1	0	528	532	319	2.06766917293	0.188681932103	1.04800537291
627	BDNF	0	0	4	0	31	18	0	26	0	81	528	532	319	2.44360902256	0.0	1.28901347241
629	CFB	0	0	3	0	10	100	0	24	10	149	528	532	319	2.25563909774	0.93984962406	1.17353625499
631	BFSP1	0	0	7	0	112	9	0	27	1	296	528	532	319	2.53759398496	0.093984962406	1.34346125644
632	BGLAP	0	0	0	2	62	33	0	7	2	193	528	532	319	0.847288676236	0.187969924812	0.0
633	BGN	0	0	1	8	29	52	0	23	10	0	528	532	319	2.91922989291	0.93984962406	1.54558782931
634	CEACAM1	0	0	3	1	56	6	0	22	1	2	528	532	319	2.16236614263	0.093984962406	1.11261082808
635	BHMT	0	0	3	2	169	13	0	27	8	21	528	532	319	2.72698792436	0.751879699248	1.44730831173
636	BICD1	2	2	7	0	122	3	0	31	5	230	528	532	319	2.91353383459	10.469924812	-1.84540911207
637	BID	0	0	0	0	40	41	0	27	5	111	528	532	319	2.53759398496	0.46992481203	1.34346125644
638	BIK	0	0	0	0	41	37	0	17	0	0	528	532	319	1.5977443609	0.0	0.676036595524
639	PRDM1	0	0	5	1	8	140	1	16	4	124	528	532	319	1.59845636819	0.470636819321	0.676679364544
640	BLK	0	0	3	0	20	145	5	6	1	1	528	532	319	0.563909774436	0.567469810891	0.0
641	BLM	0	0	5	0	28	37	0	27	1	317	528	532	319	2.53759398496	0.093984962406	1.34346125644
642	BLMH	0	0	7	1	29	32	0	19	21	0	528	532	319	1.88041125541	1.97368421053	-0.0698429559701
643	CXCR5	0	0	1	1	32	25	0	14	3	108	528	532	319	1.41048644338	0.281954887218	0.496192799805
